title,price,rating,image,description,url
"Samsung Galaxy Z Fold7 5G (Jetblack, 1 TB)","₹2,16,999",4.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/a/x/-original-imahgfnyzxphe3f3.jpeg?q=70,16 GB RAM | 1 TB ROM | 20.32 cm (8 inch) QXGA+ Display | 200MP + 12MP + 10MP | 10MP Front Camera | 4400 mAh Battery | Snapdragon 8 Elite for Galaxy Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-fold7-5g-jetblack-1-tb/p/itm9e3380a84e293
"Samsung Galaxy Z Fold7 5G (Jetblack, 256 GB)","₹1,74,999",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/a/x/-original-imahgfnyzxphe3f3.jpeg?q=70,12 GB RAM | 256 GB ROM | 20.32 cm (8 inch) QXGA+ Display | 200MP + 12MP + 10MP | 10MP Front Camera | 4400 mAh Battery | Snapdragon 8 Elite for Galaxy Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-z-fold7-5g-jetblack-256-gb/p/itmd67f8c5016fd9
"realme C71 (Obsidian Black, 64 GB)","₹6,985",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/x/-original-imahdz2ggghqcpcj.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB | 17.14 cm (6.75 inch) HD+ Display | 13MP Rear Camera | 5MP Front Camera | 6300 mAh Battery | T7250 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c71-obsidian-black-64-gb/p/itm920c5c8761871
"realme C71 (Sea Blue, 64 GB)","₹7,499",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/f/j/-original-imahdz2gdtkwhz9g.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB | 17.14 cm (6.75 inch) HD+ Display | 13MP Rear Camera | 5MP Front Camera | 6300 mAh Battery | T7250 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/realme-c71-sea-blue-64-gb/p/itm920c5c8761871
"Infinix Hot 60 5G+ (Caramel Glow, 128 GB)","₹10,499",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/a/z/-original-imahe5fzuu4tujda.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) HD+ Display | 50MP Rear Camera | 8MP Front Camera | 5200 mAh Battery | Dimensity 7020 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/infinix-hot-60-5g-caramel-glow-128-gb/p/itm2154889174b3a
"LAVA Storm Play 5G (Frosty Blue, 128 GB)","₹10,349",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/c/storm-play-5g-storm-play-5g-lava-original-imahg3g8uu5ucarh.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-storm-play-5g-frosty-blue-128-gb/p/itmba48b745a9263
"Infinix Hot 60 5G+ (Shadow Blue, 128 GB)","₹10,499",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/f/y/-original-imahe5fzg93sg5nb.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) HD+ Display | 50MP Rear Camera | 8MP Front Camera | 5200 mAh Battery | Dimensity 7020 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/infinix-hot-60-5g-shadow-blue-128-gb/p/itm2154889174b3a
"Infinix Hot 60 5G+ (Sleek Black, 128 GB)","₹10,499",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/6/f/-original-imahe5fzbvh7fzpy.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) HD+ Display | 50MP Rear Camera | 8MP Front Camera | 5200 mAh Battery | Dimensity 7020 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/infinix-hot-60-5g-sleek-black-128-gb/p/itm2154889174b3a
"LAVA Storm Play 5G (Dune Titanium, 128 GB)","₹10,349",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/c/h/storm-play-5g-storm-play-5g-lava-original-imahg3g6sn9zg37z.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-storm-play-5g-dune-titanium-128-gb/p/itm8dc79bd7ddba0
"MOTOROLA G86 Power 5G (Pantone Golden Cypress, 128 GB)","₹17,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/o/h/-original-imahgqnzmg8nz7nm.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Super HD Display | 50MP + 8MP | 32MP Front Camera | 6720 mAh Battery | Dimensity 7400 Processor | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-g86-power-5g-pantone-golden-cypress-128-gb/p/itm57837c5866aaa
"MOTOROLA G86 Power 5G (Pantone Cosmic Sky, 128 GB)","₹17,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/i/a/-original-imahgqnzmz2zamkt.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Super HD Display | 50MP + 8MP | 32MP Front Camera | 6720 mAh Battery | Dimensity 7400 Processor | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-g86-power-5g-pantone-cosmic-sky-128-gb/p/itm7a10bb7b619d8
"Samsung A26 5G (Black, 128 GB)","₹25,299",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/b/h/a26-5g-sm-a266bzkkins-samsung-original-imahdhjgeungbbhh.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-a26-5g-black-128-gb/p/itm1dc7b3a59fc22
"vivo Y19 5G (Majestic Green, 128 GB)","₹11,490",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/l/k/y19-5g-v2432-vivo-original-imahcqtbf8senmhp.jpeg?q=70,4 GB RAM | 128 GB ROM | 17.12 cm (6.74 inch) Display | 13MP Rear Camera | 5500 mAh Battery | 1 YEAR,https://www.flipkart.com/vivo-y19-5g-majestic-green-128-gb/p/itm3a68fadc053df
"Samsung A26 5G (White, 256 GB)","₹28,399",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/i/t/a26-5g-sm-a266bzwlins-samsung-original-imahdhjxh6gzk8aj.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-a26-5g-white-256-gb/p/itmdf5bba3e9c92c
"IQOO Z10 5G (Stellar Black, 256 GB)","₹23,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/l/j/z10-5g-i2407-iqoo-original-imahdg5qshsxygdf.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10-5g-stellar-black-256-gb/p/itmf5528a1b37bb2
"Samsung A56 5G (Olive, 256 GB)","₹38,217",3.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/f/z/a56-5g-sm-a566ezggins-samsung-original-imahdggxqjnykwhc.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 12MP | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-a56-5g-olive-256-gb/p/itmd9239079bf5fb
"IQOO Z10 5G (Glacier Silver, 128 GB)","₹21,500",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/r/u/z10-5g-i2407-iqoo-original-imahdg5t7jpbkzky.jpeg?q=70,8 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 7300 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10-5g-glacier-silver-128-gb/p/itm14d2be4da59ea
"Samsung A56 5G (Black, 256 GB)","₹43,990",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/4/f/a56-5g-sm-a566ezkhins-samsung-original-imahdghtzrrdhj8w.jpeg?q=70,12 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 12MP | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-a56-5g-black-256-gb/p/itma17521534a87b
"Samsung A36 5G (Black, 256 GB)","₹31,499",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/z/p/a36-5g-sm-a366ezakins-samsung-original-imahdhaq5fsrbfay.jpeg?q=70,8 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP | 5MP Dual Front Camera | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-a36-5g-black-256-gb/p/itmcfd8271b9290c
"Samsung Galaxy F36 5G (Black, 128 GB)","₹17,499",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/k/g/-original-imahgynnzvyjucyf.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f36-5g-black-128-gb/p/itmdb947dbfafb72
"LAVA Storm Lite 5G (Astral Blue,, 64 GB)","₹8,399",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/g/c/storm-lite-5g-storm-lite-5g-lava-original-imahdctdyv4bwrby.jpeg?q=70,4 GB RAM | 64 GB ROM | 16.76 cm (6.6 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-storm-lite-5g-astral-blue-64-gb/p/itm283b1e8739af1
"Samsung Galaxy F36 5G (Violet, 128 GB)","₹17,499",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/0/v/-original-imahgynnqqg6pmsz.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f36-5g-violet-128-gb/p/itm04dd2e5a423a1
"Samsung Galaxy F36 5G (Black, 256 GB)","₹20,499",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/k/g/-original-imahgynnzvyjucyf.jpeg?q=70,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f36-5g-black-256-gb/p/itma2c19580a816d
"Samsung Galaxy F36 5G (Red, 128 GB)","₹15,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/4/3/-original-imahgynngheku3mz.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-f36-5g-red-128-gb/p/itmc11d84aa155ce
"Samsung Galaxy M06 5G (Blazing Black, 64 GB)","₹8,594",3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/z/4/galaxy-m06-5g-sm-m066b-samsung-original-imahf6ddchtenzhz.jpeg?q=70,4 GB RAM | 64 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/samsung-galaxy-m06-5g-blazing-black-64-gb/p/itm0c7e356cd6ad6
"Samsung S25 Edge 5G (Titanium JetBlack, 256 GB)","₹1,04,999",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/c/t/s25-edge-5g-sm-s937bzkbins-samsung-original-imahdhkenr3gbb2s.jpeg?q=70,12 GB RAM | 256 GB ROM | 16.92 cm (6.66 inch) Quad HD+ Display | 200MP + 12MP | 3900 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-s25-edge-5g-titanium-jetblack-256-gb/p/itm39b39148f67a1
"Ai+ Pulse (Purple, 128 GB)","₹6,999",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/l/u/-original-imahdsbnduqgjgwb.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-purple-128-gb/p/itmdb4017e76583f
"Ai+ Nova 5G (Purple, 128 GB)","₹8,499",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/a/o/-original-imahdsbnp46hnuvd.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T8200 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-nova-5g-purple-128-gb/p/itm6116e1e30cc63
"Ai+ Nova 5G (Green, 128 GB)","₹9,499",3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/5/i/-original-imahgzhptxffxdsg.jpeg?q=70,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T8200 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-nova-5g-green-128-gb/p/itm801e3a15925ae
"Ai+ Pulse (Pink, 128 GB)","₹6,999",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/s/d/-original-imahdsbnypd2pmcb.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-pink-128-gb/p/itm2d7e0aefe4aba
"Ai+ Pulse (Purple, 64 GB)","₹5,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/4/y/-original-imahgzhpcehgd6xv.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-purple-64-gb/p/itm64f0502e1d7d7
"Ai+ Nova 5G (Blue, 128 GB)","₹8,499",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/l/7/-original-imahdsbnvdfghgtq.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T8200 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-nova-5g-blue-128-gb/p/itmcbd8c9073d82d
"Ai+ Pulse (Pink, 64 GB)","₹5,999",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/y/5/-original-imahgzhpxcp8527s.jpeg?q=70,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-pink-64-gb/p/itmc6edfabb3b52a
"Ai+ Pulse (Blue, 128 GB)","₹6,999",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/b/l/-original-imahdsbngzyp8kv7.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-blue-128-gb/p/itmf4210050022e0
"Ai+ Pulse (Black, 128 GB)","₹6,999",4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/h/z/-original-imahea37ayddymdw.jpeg?q=70,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T615 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,https://www.flipkart.com/ai-pulse-black-128-gb/p/itm5459e5fc1663f
"OPPO Reno14 Pro 5G (Pearl White, 256 GB)","₹51,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/v/a/-original-imahfbyc24xprj5z.jpeg?q=70,12 GB RAM | 256 GB ROM | 17.35 cm (6.83 inch) Full HD+ Display | 50MP + 50MP + 50MP | 50MP Front Camera | 6200 mAh Battery | Dimensity 8450 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-reno14-pro-5g-pearl-white-256-gb/p/itm17be6c392ab4c
"OPPO Reno14 Pro 5G (Pearl White, 512 GB)","₹56,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/v/a/-original-imahfbyc24xprj5z.jpeg?q=70,12 GB RAM | 512 GB ROM | 17.35 cm (6.83 inch) Full HD+ Display | 50MP + 50MP + 50MP | 50MP Front Camera | 6200 mAh Battery | Dimensity 8450 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-reno14-pro-5g-pearl-white-512-gb/p/itm17be6c392ab4c
"OPPO Reno14 Pro 5G (Titanium Grey, 256 GB)","₹51,999",4.5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/a/s/-original-imahfbyccy9kgvgm.jpeg?q=70,12 GB RAM | 256 GB ROM | 17.35 cm (6.83 inch) Full HD+ Display | 50MP + 50MP + 50MP | 50MP Front Camera | 6200 mAh Battery | Dimensity 8450 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-reno14-pro-5g-titanium-grey-256-gb/p/itm17be6c392ab4c
"REDMI Note 14 Pro+ 5G (Champagne Gold, 128 GB)","₹26,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/6/n/-original-imahg2gmv8zeeznf.jpeg?q=70,8 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 50MP + 8MP | 20MP Front Camera | 6200 mAh Battery | 7s Gen 3 Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,https://www.flipkart.com/redmi-note-14-pro-5g-champagne-gold-128-gb/p/itmb51d91a3bb31a
"LAVA Storm Lite 5G (Astral Blue, 128 GB)","₹8,889",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/s/q/storm-lite-5g-storm-lite-5g-lava-original-imahg3hhzzy6c9z7.jpeg?q=70,4 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-storm-lite-5g-astral-blue-128-gb/p/itmdc96c200e1923
"LAVA Storm Lite 5G (Cosmic Titanium, 128 GB)","₹8,889",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/j/f/storm-lite-5g-storm-lite-5g-lava-original-imahg3hrz56nu7cv.jpeg?q=70,4 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Handset Warranty and 6 Months Warranty on Accessories,https://www.flipkart.com/lava-storm-lite-5g-cosmic-titanium-128-gb/p/itm5dbc8487d1c3a
"Samsung S25 Ultra 5G (Titanium Silver Blue, 256 GB)","₹1,24,999",4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/s/k/-original-imahf42ux9g6gvum.jpeg?q=70,12 GB RAM | 256 GB ROM | 17.53 cm (6.9 inch) Quad HD+ Display | 200MP + 50MP | 5000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-s25-ultra-5g-titanium-silver-blue-256-gb/p/itm1aeaa7f142b78
"Samsung S25 5G (Icy Blue, 256 GB)","₹73,999",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/7/i/s25-5g-sm-s931blbcins-samsung-original-imahdhkm2qtwxstd.jpeg?q=70,12 GB RAM | 256 GB ROM | 15.24 cm (6 inch) Full HD+ AMOLED Display | 50MP + 12MP | 12MP Dual Front Camera | 4000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-s25-5g-icy-blue-256-gb/p/itm5d9dc798d05bb
"LAVA YUVA STAR 2 (SPARKLING IVORY, 64 MB)","₹6,659",2.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/t/y/yuva-star-2-yuva-star-2-lava-original-imahd7ejphs3ybzc.jpeg?q=70,4 GB RAM | 64 MB ROM | 17.14 cm (6.75 inch) Display | 13MP Rear Camera | 5000 mAh Battery | 1 YEAR MANUFACTURER WARANTY,https://www.flipkart.com/lava-yuva-star-2-sparkling-ivory-64-mb/p/itm9e4c32d149f14
"Samsung S25 5G (Mint, 256 GB)","₹73,999",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/v/x/-original-imahggesuej7hbxb.jpeg?q=70,12 GB RAM | 256 GB ROM | 15.24 cm (6 inch) Full HD+ AMOLED Display | 50MP + 12MP | 12MP Dual Front Camera | 4000 mAh Battery | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-s25-5g-mint-256-gb/p/itm17ccc57043a21
"Infinix Note 50s 5G+ (Marine Drift, 128 GB)","₹15,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/q/e/note-50s-5g-x6870-infinix-original-imahed76uqznguef.jpeg?q=70,6 GB RAM | 128 GB ROM | 17.22 cm (6.78 inch) Full HD+ Display | 64MP + 2MP | 13MP Front Camera | 5500 mAh Battery | Dimensity 7300 Ultimate Processor | 1 Year Warranty for Handset and 6 Months Warranty for Accessories,https://www.flipkart.com/infinix-note-50s-5g-marine-drift-128-gb/p/itmfbc62747a37e7
"POCO F7 5G (Frost White, 512 GB)","₹32,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/w/l/-original-imahdpu7udvckghp.jpeg?q=70,"12 GB RAM | 512 GB ROM | 17.35 cm (6.83 inch) Display | 50MP Rear Camera | 20MP Front Camera | 7550 mAh Li-Polymer + Silicon Carbon Battery | 8s Gen 4 Processor | Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording | Front camera
-20MP with Portrait Mode | | Front Video Recording | Night Mode | Display
-6.83 inch 1.5K pOLED with 120 Hz refresh rate | Battery
7550mAh, 90W charger, 22.5W reverse charging | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",https://www.flipkart.com/poco-f7-5g-frost-white-512-gb/p/itmc9c46413c5044
"POCO F7 5G (Cyber Silver Edition, 256 GB)","₹30,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/2/d/-original-imahdpu7ndangb4q.jpeg?q=70,"12 GB RAM | 256 GB ROM | 17.35 cm (6.83 inch) Display | 50MP Rear Camera | 20MP Front Camera | 7550 mAh Li-Polymer + Silicon Carbon Battery | 8s Gen 4 Processor | Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording | Front camera
-20MP with Portrait Mode | | Front Video Recording | Night Mode | Display
-6.83 inch 1.5K pOLED with 120 Hz refresh rate | Battery
7550mAh, 90W charger, 22.5W reverse charging | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",https://www.flipkart.com/poco-f7-5g-cyber-silver-edition-256-gb/p/itm0a92514f731ea
"POCO F7 5G (Phantom Black, 512 GB)","₹32,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/i/6/-original-imahdpu7wqfgfryp.jpeg?q=70,"12 GB RAM | 512 GB ROM | 17.35 cm (6.83 inch) Display | 50MP Rear Camera | 20MP Front Camera | 7550 mAh Li-Polymer + Silicon Carbon Battery | 8s Gen 4 Processor | Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording | Front camera
-20MP with Portrait Mode | | Front Video Recording | Night Mode | Display
-6.83 inch 1.5K pOLED with 120 Hz refresh rate | Battery
7550mAh, 90W charger, 22.5W reverse charging | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",https://www.flipkart.com/poco-f7-5g-phantom-black-512-gb/p/itm7dcc3ad9e67db
"POCO F7 5G (Cyber Silver Edition, 512 GB)","₹32,999",4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/x/w/-original-imahgwaez6h2qyuy.jpeg?q=70,"12 GB RAM | 512 GB ROM | 17.35 cm (6.83 inch) Display | 50MP Rear Camera | 20MP Front Camera | 7550 mAh Li-Polymer + Silicon Carbon Battery | 8s Gen 4 Processor | Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording | Front camera
-20MP with Portrait Mode | | Front Video Recording | Night Mode | Display
-6.83 inch 1.5K pOLED with 120 Hz refresh rate | Battery
7550mAh, 90W charger, 22.5W reverse charging | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",https://www.flipkart.com/poco-f7-5g-cyber-silver-edition-512-gb/p/itmf6202c82636c8
